0.473576
0.4541995
0.4717883
0.5186497
0.4947653
0.68076
0.4990681
0.5829133
0.3206289
0.4331047
0.3002611
0.4984966
0.5542738
0.3127037
0.0553017
1.0332728
0.5876176
1.1545638
0.5304002
0.7033959
0.8915121
0.3690139
0.0833867
0.2179557
0.4859234
0.1474031
0.3322559
0.9706879
0.1456704
-0.3753111
0.6215444
0.5117811
0.6106673
0.6064964
